Year,zipCode,causeOfDeath,Count
2016,93238,Stroke,3
2016,93239,Stroke,0
2016,93240,Stroke,4
2016,93241,Stroke,6
2016,93242,Stroke,1
2016,93243,Stroke,0
2016,93244,Stroke,1
2016,93245,Stroke,10
2016,93247,Stroke,7
2016,93249,Stroke,0
2016,93250,Stroke,3
2016,93252,Stroke,1
2016,93254,Stroke,0
2016,93255,Stroke,0
2016,93256,Stroke,2
2016,93257,Stroke,29
2016,93258,Stroke,0
2016,93260,Stroke,1
2016,93261,Stroke,0
2016,93263,Stroke,7
2016,93265,Stroke,2
2016,93266,Stroke,0
2016,93267,Stroke,1
2016,93268,Stroke,3
2016,93270,Stroke,2
2016,93271,Stroke,2
2016,93272,Stroke,0
2016,93274,Stroke,30
2016,93276,Stroke,0
2016,93277,Stroke,23
2016,93280,Stroke,6
2016,93283,Stroke,0
2016,93285,Stroke,3
2016,93286,Stroke,1
2016,93287,Stroke,0
2016,93291,Stroke,20
2016,93292,Stroke,12
2016,93295,Stroke,0
2016,93301,Stroke,5
2016,93302,Stroke,0
2016,93303,Stroke,0
2016,93304,Stroke,24
2016,93305,Stroke,14
2016,93306,Stroke,25
2016,93307,Stroke,21
2016,93308,Stroke,13
2016,93309,Stroke,21
2016,93310,Stroke,0
2016,93311,Stroke,12
2016,93312,Stroke,25
2016,93313,Stroke,16
2016,93314,Stroke,6
2016,93319,Stroke,0
2016,93346,Stroke,0
2016,93350,Stroke,0
2016,93362,Stroke,0
2016,93390,Stroke,0
2016,93401,Stroke,22
2016,93402,Stroke,6
2016,93405,Stroke,12
2016,93406,Stroke,0
2016,93409,Stroke,1
2016,93420,Stroke,22
2016,93422,Stroke,40
2016,93423,Stroke,0
2016,93424,Stroke,2
2016,93426,Stroke,0
2016,93427,Stroke,1
2016,93428,Stroke,2
2016,93429,Stroke,0
2016,93430,Stroke,3
2016,93432,Stroke,0
2016,93433,Stroke,2
2016,93434,Stroke,4
2016,93436,Stroke,25
2016,93437,Stroke,0
2016,93440,Stroke,0
2016,93441,Stroke,0
2016,93442,Stroke,13
2016,93443,Stroke,0
2016,93444,Stroke,11
2016,93445,Stroke,1
2016,93446,Stroke,39
2016,93447,Stroke,0
2016,93449,Stroke,6
2016,93450,Stroke,0
2016,93451,Stroke,3
2016,93452,Stroke,0
2016,93453,Stroke,2
2016,93454,Stroke,23
2016,93455,Stroke,22
2016,93457,Stroke,0
2016,93458,Stroke,14
2016,93460,Stroke,4
2016,93461,Stroke,1
2016,93463,Stroke,4
2016,93465,Stroke,14
2016,93466,Stroke,1
2016,93475,Stroke,0
2016,93476,Stroke,0
2016,93483,Stroke,0
2016,93489,Stroke,0
2016,93496,Stroke,0
2016,93501,Stroke,2
2016,93504,Stroke,0
2016,93505,Stroke,7
2016,93506,Stroke,0
2016,93510,Stroke,0
2016,93512,Stroke,0
2016,93513,Stroke,0
2016,93514,Stroke,9
2016,93515,Stroke,0
2016,93516,Stroke,0
2016,93517,Stroke,1
2016,93518,Stroke,1
2016,93519,Stroke,0
2016,93522,Stroke,0
2016,93523,Stroke,0
2016,93524,Stroke,0
2016,93526,Stroke,0
2016,93527,Stroke,2
2016,93528,Stroke,0
2016,93529,Stroke,0
2016,93530,Stroke,0
2016,93531,Stroke,0
2016,93532,Stroke,1
2016,93533,Stroke,0
2016,93534,Stroke,17
2016,93535,Stroke,20
2016,93536,Stroke,13
2016,93539,Stroke,0
2016,93540,Stroke,0
2016,93542,Stroke,0
2016,93543,Stroke,1
2016,93544,Stroke,2
2016,93545,Stroke,0
2016,93546,Stroke,0
2016,93549,Stroke,0
2016,93550,Stroke,22
2016,93551,Stroke,13
2016,93552,Stroke,8
2016,93553,Stroke,2
2016,93554,Stroke,0
2016,93555,Stroke,18
2016,93558,Stroke,0
2016,93560,Stroke,3
2016,93561,Stroke,9
2016,93562,Stroke,2
2016,93563,Stroke,0
2016,93564,Stroke,0
2016,93584,Stroke,0
2016,93586,Stroke,0
2016,93590,Stroke,0
2016,93591,Stroke,1
2016,93592,Stroke,0
2016,93594,Stroke,0
2016,93601,Stroke,1
2016,93602,Stroke,1
2016,93603,Stroke,0
2016,93604,Stroke,0
2016,93606,Stroke,0
2016,93607,Stroke,0
2016,93609,Stroke,1
2016,93610,Stroke,10
2016,93611,Stroke,21
2016,93612,Stroke,17
2016,93614,Stroke,12
2016,93615,Stroke,1
2016,93616,Stroke,2
2016,93618,Stroke,10
2016,93619,Stroke,14
2016,93620,Stroke,1
2016,93621,Stroke,0
2016,93622,Stroke,4
2016,93623,Stroke,0
2016,93625,Stroke,0
2016,93626,Stroke,2
2016,93627,Stroke,0
2016,93630,Stroke,6
2016,93631,Stroke,3
2016,93634,Stroke,0
2016,93635,Stroke,10
2016,93636,Stroke,13
2016,93637,Stroke,13
2016,93638,Stroke,14
2016,93640,Stroke,3
2016,93641,Stroke,0
2016,93643,Stroke,3
2016,93644,Stroke,7
2016,93645,Stroke,0
2016,93646,Stroke,2
2016,93647,Stroke,1
2016,93648,Stroke,0
2016,93650,Stroke,1
2016,93651,Stroke,1
2016,93652,Stroke,0
2016,93653,Stroke,1
2016,93654,Stroke,9
2016,93656,Stroke,1
2016,93657,Stroke,19
2016,93660,Stroke,2
2016,93662,Stroke,9
2016,93664,Stroke,1
2016,93665,Stroke,1
2016,93666,Stroke,0
2016,93667,Stroke,1
2016,93668,Stroke,0
2016,93669,Stroke,0
2016,93673,Stroke,0
2016,93675,Stroke,2
2016,93683,Stroke,0
2016,93701,Stroke,2
2016,93702,Stroke,22
2016,93703,Stroke,11
2016,93704,Stroke,14
2016,93705,Stroke,14
2016,93706,Stroke,22
2016,93709,Stroke,0
2016,93710,Stroke,19
2016,93711,Stroke,21
2016,93712,Stroke,0
2016,93720,Stroke,20
2016,93721,Stroke,6
2016,93722,Stroke,30
2016,93723,Stroke,6
2016,93724,Stroke,0
2016,93725,Stroke,9
2016,93726,Stroke,22
2016,93727,Stroke,35
2016,93728,Stroke,10
2016,93730,Stroke,5
2016,93737,Stroke,1
2016,93747,Stroke,0
2016,93757,Stroke,0
2016,93776,Stroke,0
2016,93838,Stroke,0
2016,93901,Stroke,19
2016,93903,Stroke,0
2016,93905,Stroke,10
2016,93906,Stroke,24
2016,93907,Stroke,7
2016,93908,Stroke,4
2016,93920,Stroke,0
2016,93921,Stroke,1
2016,93922,Stroke,0
2016,93923,Stroke,13
2016,93924,Stroke,3
2016,93925,Stroke,1
2016,93926,Stroke,0
2016,93927,Stroke,2
2016,93929,Stroke,0
2016,93930,Stroke,8
2016,93932,Stroke,0
2016,93933,Stroke,6
2016,93936,Stroke,0
2016,93940,Stroke,22
2016,93950,Stroke,9
2016,93953,Stroke,2
2016,93954,Stroke,0
2016,93955,Stroke,13
2016,93960,Stroke,2
2016,94002,Stroke,19
2016,94003,Stroke,0
2016,94004,Stroke,0
2016,94005,Stroke,3
2016,94010,Stroke,18
2016,94012,Stroke,0
2016,94013,Stroke,0
2016,94014,Stroke,18
2016,94015,Stroke,25
2016,94017,Stroke,0
2016,94018,Stroke,0
2016,94019,Stroke,9
2016,94020,Stroke,1
2016,94021,Stroke,0
2016,94022,Stroke,5
2016,94024,Stroke,8
2016,94025,Stroke,13
2016,94027,Stroke,1
2016,94028,Stroke,4
2016,94030,Stroke,11
2016,94032,Stroke,0
2016,94035,Stroke,0
2016,94037,Stroke,1
2016,94038,Stroke,1
2016,94040,Stroke,14
2016,94041,Stroke,1
2016,94043,Stroke,6
2016,94044,Stroke,16
2016,94045,Stroke,0
2016,94060,Stroke,0
2016,94061,Stroke,11
2016,94062,Stroke,7
2016,94063,Stroke,5
2016,94064,Stroke,0
2016,94065,Stroke,2
2016,94066,Stroke,21
2016,94067,Stroke,1
2016,94070,Stroke,14
2016,94074,Stroke,0
2016,94080,Stroke,25
2016,94082,Stroke,0
2016,94083,Stroke,0
2016,94084,Stroke,0
2016,94085,Stroke,3
2016,94086,Stroke,13
2016,94087,Stroke,27
2016,94089,Stroke,5
2016,94098,Stroke,0
2016,94101,Stroke,0
2016,94102,Stroke,20
2016,94103,Stroke,19
2016,94104,Stroke,0
2016,94105,Stroke,0
2016,94107,Stroke,5
2016,94108,Stroke,18
2016,94109,Stroke,28
2016,94110,Stroke,21
2016,94111,Stroke,1
2016,94112,Stroke,39
2016,94113,Stroke,0
2016,94114,Stroke,9
2016,94115,Stroke,19
2016,94116,Stroke,35
2016,94117,Stroke,10
2016,94118,Stroke,14
2016,94121,Stroke,18
2016,94122,Stroke,30
2016,94123,Stroke,5
2016,94124,Stroke,11
2016,94127,Stroke,7
2016,94128,Stroke,0
2016,94129,Stroke,0
2016,94130,Stroke,0
2016,94131,Stroke,9
2016,94132,Stroke,18
2016,94133,Stroke,16
2016,94134,Stroke,13
2016,94135,Stroke,0
2016,94142,Stroke,0
2016,94143,Stroke,1
2016,94158,Stroke,0
2016,94167,Stroke,0
2016,94301,Stroke,2
2016,94303,Stroke,15
2016,94304,Stroke,2
2016,94305,Stroke,2
2016,94306,Stroke,10
2016,94308,Stroke,0
2016,94321,Stroke,0
2016,94350,Stroke,0
2016,94401,Stroke,12
2016,94402,Stroke,15
2016,94403,Stroke,14
2016,94404,Stroke,18
2016,94405,Stroke,0
2016,94406,Stroke,0
2016,94407,Stroke,0
2016,94410,Stroke,0
2016,94418,Stroke,0
2016,94433,Stroke,0
2016,94446,Stroke,0
2016,94468,Stroke,0
2016,94501,Stroke,29
2016,94502,Stroke,10
2016,94503,Stroke,7
2016,94505,Stroke,5
2016,94506,Stroke,6
2016,94507,Stroke,6
2016,94508,Stroke,0
2016,94509,Stroke,32
2016,94510,Stroke,13
2016,94511,Stroke,5
2016,94512,Stroke,0
2016,94513,Stroke,25
2016,94514,Stroke,0
2016,94515,Stroke,0
2016,94516,Stroke,0
2016,94517,Stroke,5
2016,94518,Stroke,19
2016,94519,Stroke,7
2016,94520,Stroke,15
2016,94521,Stroke,32
2016,94522,Stroke,0
2016,94523,Stroke,22
2016,94525,Stroke,2
2016,94526,Stroke,19
2016,94528,Stroke,0
2016,94530,Stroke,15
2016,94531,Stroke,18
2016,94533,Stroke,45
2016,94534,Stroke,19
2016,94535,Stroke,0
2016,94536,Stroke,20
2016,94537,Stroke,0
2016,94538,Stroke,29
2016,94539,Stroke,13
2016,94541,Stroke,33
2016,94542,Stroke,4
2016,94543,Stroke,0
2016,94544,Stroke,23
2016,94545,Stroke,16
2016,94546,Stroke,35
2016,94547,Stroke,8
2016,94548,Stroke,0
2016,94549,Stroke,14
2016,94550,Stroke,19
2016,94551,Stroke,7
2016,94552,Stroke,7
2016,94553,Stroke,17
2016,94554,Stroke,0
2016,94555,Stroke,7
2016,94556,Stroke,6
2016,94557,Stroke,0
2016,94558,Stroke,31
2016,94559,Stroke,16
2016,94560,Stroke,14
2016,94561,Stroke,11
2016,94562,Stroke,0
2016,94563,Stroke,11
2016,94564,Stroke,14
2016,94565,Stroke,31
2016,94566,Stroke,22
2016,94567,Stroke,1
2016,94568,Stroke,16
2016,94569,Stroke,0
2016,94571,Stroke,10
2016,94572,Stroke,4
2016,94573,Stroke,0
2016,94574,Stroke,4
2016,94575,Stroke,0
2016,94576,Stroke,1
2016,94577,Stroke,20
2016,94578,Stroke,18
2016,94579,Stroke,13
2016,94580,Stroke,12
2016,94581,Stroke,0
2016,94582,Stroke,4
2016,94583,Stroke,11
2016,94584,Stroke,0
2016,94585,Stroke,10
2016,94586,Stroke,0
2016,94587,Stroke,28
2016,94588,Stroke,10
2016,94589,Stroke,18
2016,94590,Stroke,17
2016,94591,Stroke,28
2016,94592,Stroke,1
2016,94594,Stroke,0
2016,94595,Stroke,40
2016,94596,Stroke,7
2016,94597,Stroke,8
2016,94598,Stroke,18
2016,94599,Stroke,3
2016,94600,Stroke,0
2016,94601,Stroke,22
2016,94602,Stroke,11
2016,94603,Stroke,13
2016,94604,Stroke,0
2016,94605,Stroke,20
2016,94606,Stroke,18
2016,94607,Stroke,14
2016,94608,Stroke,9
2016,94609,Stroke,10
2016,94610,Stroke,13
2016,94611,Stroke,21
2016,94612,Stroke,15
2016,94618,Stroke,3
2016,94619,Stroke,9
2016,94620,Stroke,0
2016,94621,Stroke,21
2016,94622,Stroke,0
2016,94634,Stroke,0
2016,94641,Stroke,0
2016,94648,Stroke,0
2016,94677,Stroke,0
2016,94695,Stroke,0
2016,94698,Stroke,0
2016,94701,Stroke,0
2016,94702,Stroke,11
2016,94703,Stroke,4
2016,94704,Stroke,2
2016,94705,Stroke,4
2016,94706,Stroke,7
2016,94707,Stroke,10
2016,94708,Stroke,7
2016,94709,Stroke,2
2016,94710,Stroke,3
2016,94712,Stroke,0
2016,94720,Stroke,0
2016,94747,Stroke,0
2016,94758,Stroke,0
2016,94768,Stroke,0
2016,94801,Stroke,5
2016,94802,Stroke,0
2016,94803,Stroke,10
2016,94804,Stroke,26
2016,94805,Stroke,8
2016,94806,Stroke,43
2016,94807,Stroke,0
2016,94808,Stroke,0
2016,94809,Stroke,1
2016,94814,Stroke,0
2016,94822,Stroke,0
2016,94824,Stroke,0
2016,94857,Stroke,0
2016,94880,Stroke,0
2016,94901,Stroke,12
2016,94903,Stroke,17
2016,94904,Stroke,5
2016,94910,Stroke,0
2016,94920,Stroke,7
2016,94922,Stroke,0
2016,94923,Stroke,0
2016,94924,Stroke,0
2016,94925,Stroke,6
2016,94928,Stroke,13
2016,94929,Stroke,1
2016,94930,Stroke,1
2016,94931,Stroke,4
2016,94933,Stroke,0
2016,94937,Stroke,0
2016,94938,Stroke,0
2016,94939,Stroke,2
2016,94940,Stroke,0
2016,94941,Stroke,7
2016,94945,Stroke,5
2016,94946,Stroke,0
2016,94947,Stroke,12
2016,94948,Stroke,0
2016,94949,Stroke,2
2016,94951,Stroke,3
2016,94952,Stroke,16
2016,94954,Stroke,9
2016,94956,Stroke,1
2016,94957,Stroke,0
2016,94960,Stroke,5
2016,94963,Stroke,0
2016,94964,Stroke,0
2016,94965,Stroke,3
2016,94966,Stroke,1
2016,94970,Stroke,0
2016,94972,Stroke,0
2016,94973,Stroke,0
2016,94974,Stroke,0
2016,95002,Stroke,0
2016,95003,Stroke,10
2016,95004,Stroke,1
2016,95005,Stroke,1
2016,95006,Stroke,2
2016,95007,Stroke,1
2016,95008,Stroke,19
2016,95010,Stroke,3
2016,95012,Stroke,4
2016,95013,Stroke,0
2016,95014,Stroke,22
2016,95015,Stroke,0
2016,95016,Stroke,1
2016,95017,Stroke,0
2016,95018,Stroke,2
2016,95019,Stroke,1
2016,95020,Stroke,22
2016,95023,Stroke,22
2016,95025,Stroke,0
2016,95027,Stroke,0
2016,95029,Stroke,0
2016,95030,Stroke,6
2016,95031,Stroke,0
2016,95032,Stroke,5
2016,95033,Stroke,5
2016,95035,Stroke,16
2016,95036,Stroke,0
2016,95037,Stroke,21
2016,95038,Stroke,0
2016,95039,Stroke,0
2016,95041,Stroke,0
2016,95043,Stroke,0
2016,95045,Stroke,1
2016,95046,Stroke,2
2016,95047,Stroke,0
2016,95050,Stroke,16
2016,95051,Stroke,11
2016,95054,Stroke,5
2016,95060,Stroke,12
2016,95061,Stroke,1
2016,95062,Stroke,16
2016,95063,Stroke,0
2016,95064,Stroke,0
2016,95065,Stroke,5
2016,95066,Stroke,6
2016,95067,Stroke,0
2016,95070,Stroke,11
2016,95071,Stroke,0
2016,95073,Stroke,2
2016,95075,Stroke,0
2016,95076,Stroke,25
2016,95085,Stroke,0
2016,95087,Stroke,0
2016,95101,Stroke,0
2016,95102,Stroke,0
2016,95106,Stroke,0
2016,95110,Stroke,4
2016,95111,Stroke,8
2016,95112,Stroke,15
2016,95113,Stroke,0
2016,95115,Stroke,0
2016,95116,Stroke,18
2016,95117,Stroke,12
2016,95118,Stroke,7
2016,95119,Stroke,4
2016,95120,Stroke,12
2016,95121,Stroke,16
2016,95122,Stroke,20
2016,95123,Stroke,17
2016,95124,Stroke,16
2016,95125,Stroke,19
2016,95126,Stroke,11
2016,95127,Stroke,26
2016,95128,Stroke,14
2016,95129,Stroke,14
2016,95130,Stroke,2
2016,95131,Stroke,10
2016,95132,Stroke,12
2016,95133,Stroke,8
2016,95134,Stroke,3
2016,95135,Stroke,10
2016,95136,Stroke,10
2016,95137,Stroke,0
2016,95138,Stroke,6
2016,95139,Stroke,1
2016,95140,Stroke,0
2016,95144,Stroke,0
2016,95148,Stroke,14
2016,95153,Stroke,0
2016,95176,Stroke,0
2016,95185,Stroke,0
2016,95201,Stroke,0
2016,95202,Stroke,3
2016,95203,Stroke,10
2016,95204,Stroke,29
2016,95205,Stroke,16
2016,95206,Stroke,26
2016,95207,Stroke,31
2016,95209,Stroke,30
2016,95210,Stroke,23
2016,95212,Stroke,13
2016,95215,Stroke,20
2016,95216,Stroke,0
2016,95219,Stroke,13
2016,95220,Stroke,9
2016,95221,Stroke,1
2016,95222,Stroke,1
2016,95223,Stroke,2
2016,95224,Stroke,0
2016,95225,Stroke,1
2016,95226,Stroke,0
2016,95227,Stroke,0
2016,95228,Stroke,0
2016,95229,Stroke,0
2016,95230,Stroke,0
2016,95231,Stroke,2
2016,95232,Stroke,0
2016,95233,Stroke,1
2016,95236,Stroke,2
2016,95237,Stroke,1
2016,95240,Stroke,28
2016,95241,Stroke,0
2016,95242,Stroke,20
2016,95245,Stroke,1
2016,95246,Stroke,1
2016,95247,Stroke,3
2016,95248,Stroke,0
2016,95249,Stroke,5
2016,95251,Stroke,0
2016,95252,Stroke,3
2016,95253,Stroke,0
2016,95254,Stroke,1
2016,95255,Stroke,3
2016,95257,Stroke,0
2016,95258,Stroke,2
2016,95301,Stroke,16
2016,95303,Stroke,0
2016,95304,Stroke,1
2016,95305,Stroke,0
2016,95306,Stroke,0
2016,95307,Stroke,15
2016,95308,Stroke,0
2016,95309,Stroke,0
2016,95310,Stroke,5
2016,95311,Stroke,0
2016,95312,Stroke,0
2016,95313,Stroke,0
2016,95315,Stroke,2
2016,95316,Stroke,2
2016,95317,Stroke,0
2016,95318,Stroke,0
2016,95319,Stroke,0
2016,95320,Stroke,11
2016,95321,Stroke,1
2016,95322,Stroke,4
2016,95323,Stroke,0
2016,95324,Stroke,2
2016,95325,Stroke,0
2016,95326,Stroke,6
2016,95327,Stroke,4
2016,95328,Stroke,2
2016,95329,Stroke,1
2016,95330,Stroke,6
2016,95333,Stroke,3
2016,95334,Stroke,4
2016,95335,Stroke,1
2016,95336,Stroke,18
2016,95337,Stroke,6
2016,95338,Stroke,8
2016,95340,Stroke,26
2016,95341,Stroke,14
2016,95344,Stroke,0
2016,95345,Stroke,0
2016,95346,Stroke,1
2016,95347,Stroke,0
2016,95348,Stroke,7
2016,95350,Stroke,43
2016,95351,Stroke,8
2016,95352,Stroke,0
2016,95353,Stroke,0
2016,95354,Stroke,14
2016,95355,Stroke,33
2016,95356,Stroke,19
2016,95357,Stroke,9
2016,95358,Stroke,9
2016,95360,Stroke,1
2016,95361,Stroke,12
2016,95363,Stroke,7
2016,95364,Stroke,0
2016,95365,Stroke,2
2016,95366,Stroke,9
2016,95367,Stroke,4
2016,95368,Stroke,4
2016,95369,Stroke,1
2016,95370,Stroke,19
2016,95372,Stroke,2
2016,95374,Stroke,1
2016,95375,Stroke,0
2016,95376,Stroke,24
2016,95377,Stroke,9
2016,95378,Stroke,0
2016,95379,Stroke,2
2016,95380,Stroke,10
2016,95381,Stroke,0
2016,95382,Stroke,14
2016,95383,Stroke,3
2016,95385,Stroke,1
2016,95386,Stroke,0
2016,95387,Stroke,0
2016,95388,Stroke,6
2016,95389,Stroke,1
2016,95391,Stroke,0
2016,95401,Stroke,13
2016,95402,Stroke,0
2016,95403,Stroke,36
2016,95404,Stroke,19
2016,95405,Stroke,14
2016,95407,Stroke,8
2016,95409,Stroke,25
2016,95410,Stroke,0
2016,95412,Stroke,0
2016,95413,Stroke,1
2016,95414,Stroke,0
2016,95415,Stroke,0
2016,95417,Stroke,1
2016,95419,Stroke,0
2016,95420,Stroke,0
2016,95421,Stroke,0
2016,95422,Stroke,14
2016,95423,Stroke,4
2016,95424,Stroke,0
2016,95425,Stroke,1
2016,95426,Stroke,2
2016,95427,Stroke,0
2016,95428,Stroke,0
2016,95431,Stroke,0
2016,95432,Stroke,0
2016,95433,Stroke,0
2016,95434,Stroke,0
2016,95435,Stroke,0
2016,95436,Stroke,0
2016,95437,Stroke,6
2016,95439,Stroke,0
2016,95441,Stroke,0
2016,95442,Stroke,0
2016,95443,Stroke,0
2016,95444,Stroke,0
2016,95445,Stroke,1
2016,95446,Stroke,4
2016,95447,Stroke,0
2016,95448,Stroke,10
2016,95449,Stroke,2
2016,95450,Stroke,0
2016,95451,Stroke,10
2016,95452,Stroke,1
2016,95453,Stroke,5
2016,95454,Stroke,1
2016,95456,Stroke,3
2016,95457,Stroke,3
2016,95458,Stroke,0
2016,95459,Stroke,0
2016,95460,Stroke,1
2016,95461,Stroke,0
2016,95462,Stroke,0
2016,95464,Stroke,0
2016,95465,Stroke,0
2016,95466,Stroke,0
2016,95467,Stroke,4
2016,95468,Stroke,0
2016,95469,Stroke,0
2016,95470,Stroke,4
2016,95471,Stroke,0
2016,95472,Stroke,19
2016,95475,Stroke,0
2016,95476,Stroke,30
2016,95479,Stroke,0
2016,95480,Stroke,0
2016,95481,Stroke,0
2016,95482,Stroke,12
2016,95485,Stroke,0
2016,95486,Stroke,0
2016,95490,Stroke,6
2016,95492,Stroke,15
2016,95493,Stroke,0
2016,95494,Stroke,0
2016,95497,Stroke,1
2016,95501,Stroke,18
2016,95502,Stroke,0
2016,95503,Stroke,21
2016,95511,Stroke,0
2016,95512,Stroke,0
2016,95514,Stroke,0
2016,95518,Stroke,0
2016,95519,Stroke,22
2016,95521,Stroke,9
2016,95524,Stroke,1
2016,95525,Stroke,0
2016,95526,Stroke,2
2016,95527,Stroke,0
2016,95528,Stroke,1
2016,95529,Stroke,0
2016,95531,Stroke,7
2016,95536,Stroke,2
2016,95537,Stroke,0
2016,95540,Stroke,15
2016,95542,Stroke,1
2016,95543,Stroke,0
2016,95545,Stroke,0
2016,95546,Stroke,0
2016,95547,Stroke,1
2016,95548,Stroke,1
2016,95549,Stroke,0
2016,95550,Stroke,0
2016,95551,Stroke,1
2016,95552,Stroke,0
2016,95553,Stroke,0
2016,95554,Stroke,0
2016,95555,Stroke,1
2016,95556,Stroke,0
2016,95558,Stroke,0
2016,95559,Stroke,0
2016,95560,Stroke,2
2016,95562,Stroke,2
2016,95563,Stroke,1
2016,95564,Stroke,0
2016,95565,Stroke,1
2016,95567,Stroke,1
2016,95569,Stroke,1
2016,95570,Stroke,1
2016,95571,Stroke,0
2016,95573,Stroke,2
2016,95584,Stroke,0
2016,95585,Stroke,0
2016,95587,Stroke,0
2016,95589,Stroke,1
2016,95591,Stroke,0
2016,95595,Stroke,0
2016,95600,Stroke,0
2016,95601,Stroke,0
2016,95602,Stroke,16
2016,95603,Stroke,26
2016,95604,Stroke,0
2016,95605,Stroke,7
2016,95606,Stroke,0
2016,95607,Stroke,0
2016,95608,Stroke,38
2016,95610,Stroke,23
2016,95611,Stroke,0
2016,95612,Stroke,1
2016,95613,Stroke,0
2016,95614,Stroke,2
2016,95615,Stroke,0
2016,95616,Stroke,19
2016,95617,Stroke,0
2016,95618,Stroke,6
2016,95619,Stroke,3
2016,95620,Stroke,6
2016,95621,Stroke,14
2016,95622,Stroke,0
2016,95623,Stroke,3
2016,95624,Stroke,18
2016,95625,Stroke,0
2016,95626,Stroke,4
2016,95627,Stroke,1
2016,95628,Stroke,32
2016,95629,Stroke,0
2016,95630,Stroke,28
2016,95631,Stroke,8
2016,95632,Stroke,6
2016,95633,Stroke,2
2016,95634,Stroke,1
2016,95635,Stroke,0
2016,95636,Stroke,1
2016,95637,Stroke,0
2016,95638,Stroke,3
2016,95639,Stroke,1
2016,95640,Stroke,5
2016,95641,Stroke,1
2016,95642,Stroke,5
2016,95645,Stroke,2
2016,95646,Stroke,0
2016,95647,Stroke,0
2016,95648,Stroke,28
2016,95650,Stroke,8
2016,95651,Stroke,1
2016,95653,Stroke,0
2016,95654,Stroke,0
2016,95655,Stroke,1
2016,95656,Stroke,0
2016,95658,Stroke,6
2016,95659,Stroke,0
2016,95660,Stroke,15
2016,95661,Stroke,25
2016,95662,Stroke,21
2016,95663,Stroke,3
2016,95664,Stroke,0
2016,95665,Stroke,2
2016,95666,Stroke,3
2016,95667,Stroke,20
2016,95668,Stroke,1
2016,95669,Stroke,1
2016,95670,Stroke,27
2016,95671,Stroke,0
2016,95672,Stroke,2
2016,95673,Stroke,2
2016,95674,Stroke,1
2016,95675,Stroke,1
2016,95677,Stroke,10
2016,95678,Stroke,13
2016,95679,Stroke,0
2016,95681,Stroke,1
2016,95682,Stroke,12
2016,95683,Stroke,7
2016,95684,Stroke,1
2016,95685,Stroke,1
2016,95686,Stroke,1
2016,95687,Stroke,39
2016,95688,Stroke,13
2016,95689,Stroke,3
2016,95690,Stroke,0
2016,95691,Stroke,15
2016,95692,Stroke,1
2016,95693,Stroke,3
2016,95694,Stroke,4
2016,95695,Stroke,20
2016,95696,Stroke,0
2016,95697,Stroke,0
2016,95698,Stroke,0
2016,95701,Stroke,0
2016,95702,Stroke,0
2016,95703,Stroke,1
2016,95704,Stroke,0
2016,95706,Stroke,1
2016,95709,Stroke,0
2016,95712,Stroke,0
2016,95713,Stroke,4
2016,95714,Stroke,1
2016,95715,Stroke,1
2016,95717,Stroke,1
2016,95720,Stroke,0
2016,95721,Stroke,0
2016,95722,Stroke,5
2016,95723,Stroke,0
2016,95726,Stroke,2
2016,95728,Stroke,0
2016,95729,Stroke,0
2016,95730,Stroke,0
2016,95735,Stroke,0
2016,95736,Stroke,0
2016,95741,Stroke,0
2016,95742,Stroke,1
2016,95746,Stroke,8
2016,95747,Stroke,26
2016,95756,Stroke,0
2016,95757,Stroke,10
2016,95758,Stroke,27
2016,95759,Stroke,0
2016,95760,Stroke,1
2016,95762,Stroke,15
2016,95765,Stroke,12
2016,95767,Stroke,0
2016,95776,Stroke,2
2016,95804,Stroke,0
2016,95806,Stroke,0
2016,95807,Stroke,0
2016,95808,Stroke,0
2016,95811,Stroke,1
2016,95812,Stroke,0
2016,95813,Stroke,0
2016,95814,Stroke,10
2016,95815,Stroke,9
2016,95816,Stroke,9
2016,95817,Stroke,6
2016,95818,Stroke,11
2016,95819,Stroke,7
2016,95820,Stroke,19
2016,95821,Stroke,21
2016,95822,Stroke,31
2016,95823,Stroke,30
2016,95824,Stroke,12
2016,95825,Stroke,27
2016,95826,Stroke,11
2016,95827,Stroke,10
2016,95828,Stroke,31
2016,95829,Stroke,9
2016,95830,Stroke,0
2016,95831,Stroke,35
2016,95832,Stroke,3
2016,95833,Stroke,5
2016,95834,Stroke,8
2016,95835,Stroke,6
2016,95836,Stroke,0
2016,95837,Stroke,0
2016,95838,Stroke,16
2016,95841,Stroke,13
2016,95842,Stroke,7
2016,95843,Stroke,16
2016,95846,Stroke,0
2016,95851,Stroke,0
2016,95858,Stroke,0
2016,95860,Stroke,0
2016,95862,Stroke,0
2016,95864,Stroke,11
2016,95866,Stroke,0
2016,95867,Stroke,0
2016,95872,Stroke,0
2016,95878,Stroke,0
2016,95899,Stroke,0
2016,95901,Stroke,15
2016,95903,Stroke,0
2016,95906,Stroke,0
2016,95912,Stroke,0
2016,95913,Stroke,0
2016,95914,Stroke,1
2016,95916,Stroke,0
2016,95917,Stroke,2
2016,95918,Stroke,2
2016,95919,Stroke,0
2016,95920,Stroke,0
2016,95921,Stroke,0
2016,95922,Stroke,0
2016,95923,Stroke,1
2016,95924,Stroke,1
2016,95926,Stroke,16
2016,95927,Stroke,0
2016,95928,Stroke,13
2016,95932,Stroke,3
2016,95934,Stroke,0
2016,95935,Stroke,0
2016,95936,Stroke,0
